ACC_ID	Entry_name	length	PXD006482_NSAF	PXD003657_NSAF	PXD000612_NSAF	PXD000474_NSAF	PXD002394_NSAF	PXD004447_NSAF	PXD004415_NSAF	PXD003709_NSAF	PXD001374_NSAF	PXD003215_NSAF	PXD000680_NSAF	PXD003660_NSAF	PXD004940_NSAF	PXD005366_NSAF	PXD001565_NSAF	PXD001550_NSAF	PXD001546_NSAF	PXD000964_NSAF	PXD001333_NSAF	PXD002057_NSAF	PXD002255_NSAF	PXD001060_NSAF	PXD003198_NSAF	PXD006114_NSAF	PXD004452_NSAF	PXD000836_NSAF	PXD000218_NSAF	PXD002990_NSAF	PXD002436_NSAF	PXD000674_NSAF	PXD002646_NSAF	PXD001170_NSAF	PXD003531_NSAF	PXD002286_NSAF	PXD004252_NSAF	PXD000089_NSAF
P55008	AIF1_HUMAN	147	8.488396250477667e-05		1.231512031830598e-06			4.962518535079416e-05										1.2922063393430394e-05			1.2674858836070243e-05						2.8479365129402716e-05	0.001712950703356812						1.2820178864018256e-05	1.5574352060769647e-05	0.00029642805309418427		
Q9BQI0	AIF1L_HUMAN	150	0.0001663725665093623		4.666609592616747e-05	0.0002101622619146902	4.4077431981112e-05	4.8632681643778285e-05							6.885810225446047e-05			6.331811062780894e-05		0.0003238029302741252	5.589612746706977e-05	0.0006300111441226116		3.8144418729059044e-06			6.08290029558781e-05								0.00014014085154317996		0.0003813028389880987	
O95831	AIFM1_HUMAN	613	0.0019286868690981333		0.0003713179540280356		0.00033435572383714646	0.0001904052788663424	6.415426471529955e-05		0.0002568048533996855	0.00010993750297524033	0.00017853291861335803		0.00018534399464903716	8.401554693202373e-05	6.976973522118029e-05	9.29629682953149e-06	3.929341086463822e-05		0.00022036265586528321	0.00012846883036757986	4.813137676235696e-05	2.3334677036536935e-05	7.472605828201111e-05		0.00016977368304113948	1.0018849854512052e-05	2.7361191499573216e-05	0.0004761076424588448	0.0006344803050669111	0.00025171433238393466		0.00023057499506656	0.00026415191276612507	0.0002535994860120608	3.110137349005699e-05	0.0003054914875037573
Q96NN9	AIFM3_HUMAN	605	5.156174581901723e-06		3.989691871715657e-07											9.056010246057771e-07					1.539838222233327e-06			9.457293899766704e-07			2.6614537024934514e-07											
Q9NVV5	AIG1_HUMAN	245	1.2732594375716503e-05		7.389072190983589e-07																			7.006117725745538e-06											8.495101124056171e-07			
O14862	AIM2_HUMAN	343			3.518605805230281e-07																2.7160411791579093e-06			1.668123268034652e-06			3.1296005636706274e-07								6.067929374325836e-07			
Q12904	AIMP1_HUMAN	312	0.00010998186487998709		0.0002947576682339159			0.0001870487755529934	0.00010804001173208414		0.0003040271462565063	2.399988936033558e-05	7.158600151098147e-06		0.00029794371167795393	5.268159806600915e-05	0.00013707964003392155	6.088279868058551e-06			0.0002358864353578265	0.0011105965681648601	9.45658139593744e-05	0.00023106715191641535	6.6304697288691e-05		0.0002972639058477301		0.00036286464784409956	0.000125654700700605	9.283125303607867e-05	0.0004945541209979229		5.436248922146203e-05	0.0002781737199805124			0.0002400849767176965
Q13155	AIMP2_HUMAN	320			6.015551427982525e-05			9.118627808208429e-05	5.266950571939101e-05		0.00025543131782561264				0.00018075251841795871	3.424303874290595e-06	0.00030071846032441536				0.000200876708084782	0.0002460981031728952	0.00011854500249907291	8.403692251245821e-05	7.388237697882712e-05		0.00016386930851441058		0.00019655168424888726	8.848185174334268e-05	3.87902021615043e-05			4.7114157325267095e-05	0.00021528444551729224	1.1040943531633045e-05		
Q16352	AINX_HUMAN	499	6.251474192486057e-06		3.228832046581105e-05		3.9749187157315424e-05	5.8476170313160256e-05			0.00022042713490579602		4.475918330947138e-06		4.9677187999209955e-05	0.00010869934542838281	7.856668747435183e-05	3.8067000377440235e-06			7.467752500610523e-05			2.2932516269975374e-06	8.883652542544343e-06		0.0001039033658883265	3.692317611712958e-05		3.0553313998009496e-05			0.000917252352946057	7.553371915874484e-05	3.4201719755969635e-05	4.0122066006735986e-05		
O00170	AIP_HUMAN	330	0.00022687168160367583		0.00021595869627274208		0.0003005279453257636	0.000265269172602427	0.00015889520917365102		9.785322463652352e-05				0.0002065743067633814	1.8262953996216506e-05	0.00016200321094918	1.1512383750510714e-05			0.00013268272681577167	0.00047728116978985733		0.00015084383770127893			0.0001737042116494059			0.00023100157098495058	2.5076494326629043e-05			5.710806948517224e-05	0.0001437988935726599			
Q9NZN9	AIPL1_HUMAN	384			4.714381996851509e-07																						2.795450503487045e-07								1.6260154495263763e-06			
O43918	AIRE_HUMAN	545			5.536155005477002e-07										3.7903542525391088e-06																1.5183932344564376e-05				1.1456696011341809e-06			
Q9UKB5	AJAP1_HUMAN	411			4.404678070051045e-07	7.670155544331758e-05	0.0001608665400770511								5.0261388506905455e-06	0.0002959398384788368								1.9489848985650606e-05	3.5952494880207848e-06		3.91771165452199e-07	0.00011954364887232872							3.038393832691623e-06		2.319360334477486e-05	
C9J069	AJM1_HUMAN	976	3.1961942848878515e-06		6.182796061444602e-07								2.288404966334654e-06			5.613612908673106e-07			4.935832143447384e-06		9.545103734130768e-07			5.862359435818501e-07			1.154841847342189e-06								4.264958556134758e-07	1.689324693364619e-05		
Q96IF1	AJUBA_HUMAN	538	1.7394901238200052e-05		4.3743856744019945e-06	2.9297713092196587e-05							8.30291169941495e-06		6.527440920032498e-05	0.00011100345644540513		3.8838246295867934e-05		0.00027083888219954705	2.4242434465271898e-05			0.0001425098171847745			2.4242479310537467e-05				2.3072239203868727e-05				3.3656706405066404e-05	4.37806930622376e-06	0.0003543706682045527	
Q02040	AK17A_HUMAN	695	5.835009077216842e-05		5.1835138801641e-05	0.0001814350462572865	0.00017123606668921205	4.1985048901103556e-05	1.886166152061325e-05		6.679010566467748e-05		7.391383407810115e-05		1.4861460918228879e-05	0.0001489941714511476		3.553102610769134e-05	6.931470751085823e-05		6.568130086058559e-05			3.457695510691683e-05			3.6296612004988624e-05	3.534707891117057e-05		3.1338342620774382e-06	1.1906824644298683e-05			5.42321235398758e-06	2.545474545445608e-05	1.5250799698370825e-05	0.000274318589200071	
P14550	AK1A1_HUMAN	325	0.000883054391472769		0.00028612382157383587		2.0343430145128614e-05	8.978341226543683e-05	4.033493771331141e-05		9.625370077227265e-05	0.00025343883164514374			0.00036229955340039203	1.3486489104898341e-05	0.00013159645443256468		7.411341803084072e-05		0.00025798212677109126	0.0007753983312278297		0.000276400326482874	4.546607814081669e-06		0.00014268667480691043	0.00015117673749700646	0.00010321483316454387	0.00012062851267258078	7.638685964111617e-05	0.000712157934237009		0.00027833594481388565	0.00023886917422211482			0.00011524078882449432
O60218	AK1BA_HUMAN	316	1.974357988639584e-05		2.4825100135319335e-06											5.2014742394287515e-06						9.968530761433729e-05	0.0007736270205284083	3.62130557554358e-06	0.0002478332898656859		0.00034649432063474866								9.220948371997678e-06			
C9JRZ8	AK1BF_HUMAN	316			1.3367361611325798e-06			2.3085133691666905e-05							5.883445445792508e-05	6.935298985905002e-06	0.00010150834103777734				1.179243195507801e-05		0.0003201215257358931	5.43195836331537e-06	0.000177691792733888		0.00013520072511042156			1.3784903874327971e-05				2.981908691472601e-05	1.3831422557996516e-05			0.0003555688895692467
Q04828	AK1C1_HUMAN	323	0.00020281485468440062		0.00010555545077780221		0.0001432857695980421	4.5169673353354446e-05							0.0004221022986496338	0.0006700185908828655	0.000408268153909079						0.0007438117803863399	0.00017714126344764262	0.00038427985549359		0.000472751356973611				6.404986941012062e-05			9.918769963214124e-05	4.188374161009118e-05	1.4584528091321259e-05		
P52895	AK1C2_HUMAN	323			7.790552738821862e-05		0.0001432857695980421	0.0001129241833833861							0.0001982601705778583	0.0006021686069959931	0.00033102823289925324						0.0004958745202575599	0.00024091211828879393	0.0003980041360469325		0.0005166200241936579							8.751855849894816e-05	3.221826277699322e-05	3.6461320228303147e-06		
P42330	AK1C3_HUMAN	323	0.00014486775334600046		0.0002464206010193294		0.00012281637394117892	4.5169673353354446e-05							0.000703503831082723	0.0005987761078016494	0.00015447984201965152						0.0005741704971403324	0.00010097052016515629	0.0001692661268245575		0.0004312090584697787				3.842992164607237e-05			9.918769963214124e-05	3.5440089054692534e-05	1.4584528091321259e-05		
P17516	AK1C4_HUMAN	323			7.9586941648396e-05		0.00012281637394117892	2.2584836676677223e-05							0.00023663310681873412	0.00022899369561819456	5.517137214987554e-05				2.884217103563972e-06		0.00020878927168739366	5.668520430324564e-05	9.149520368895001e-06		0.00014340401443522894								1.6753496644036474e-05	3.6461320228303147e-06		
O43572	AKA10_HUMAN	662	2.8273283583539665e-05		2.8440114716957988e-05				8.486526601311746e-06		9.146024583662981e-06	1.1311126103360578e-05	1.0121525289165962e-05		1.5602289030466875e-05	3.724318413125722e-05		1.4347003918687825e-05			2.8145079288554772e-05			4.321497590150194e-06			3.2673833558582114e-05		1.2667983677672492e-05						2.326528449835927e-05	5.337011979037122e-06	8.639792424201633e-05	
Q9UKA4	AKA11_HUMAN	1901	4.7588155202243946e-05		1.7617553764141568e-05	8.29151480463007e-06			0.00012018338320679323				3.5246973915980356e-06		6.519967599054647e-06	2.2480437849103957e-05	5.624519685768479e-06	8.393563323623277e-05	0.00021286652417064193		3.920471854607734e-06			5.417671255573878e-06			2.0977789953995157e-05								1.029154018343049e-05	0.0002682505936775513		
Q02952	AKA12_HUMAN	1782	0.0004061283189201604		1.6186573967192073e-05	2.65356391306427e-05	0.000285687059136837	4.0936600710251086e-06				2.101000415382913e-05			6.607595670882571e-05	0.0003511160515770917	5.800114959908913e-05	0.00018867517813337005	0.0018950493224328042				2.365282504034377e-06	3.5318906230610224e-06	1.3267317975995893e-05		0.0001642407175274328	0.00034119749782310485			2.3218976228360226e-06		0.00025685124810330103		0.0005038567469724292	0.0004520467115981745	1.6048099284010886e-05	4.2035080098721275e-05
O43687	AKA7A_HUMAN	104																									9.805580227616096e-06									0.00010191640183045889		
Q92667	AKAP1_HUMAN	903	7.945533699575025e-05		9.135146226811624e-05		1.4643665110003985e-05	8.07851854547812e-06	8.088045175070749e-05		3.3525294985519895e-06		0.00028691479143803337		2.5164090524885888e-05	0.00018748348122361795		5.4693384595449576e-05			7.221721894970254e-05			1.3939820797995e-05			5.385096411767203e-05		4.643524470996229e-06		2.2910418404727534e-05				5.554742479179364e-05	0.00023475760333040364	0.00011612212704510204	
Q9Y2D5	AKAP2_HUMAN	859	0.0002396810838828124		7.657166195584663e-06		1.5393748072565305e-05	0.00011040015041369925	0.000590803199584218		2.701928023105404e-05	1.7434145472467293e-05			0.00011062186392451158	0.0008138601617871569	1.244727814044922e-05	0.0003162219960341098	0.0005159467285499738		7.700087408152801e-05	7.334239163243441e-05		6.86066669806708e-05			7.854076907026512e-05	0.00032888420046278325		4.817494927908332e-05				2.193907209558421e-06	0.00010612448214464118	0.0003729156868425845	0.00021084848488864597	4.360099693592626e-05
O75969	AKAP3_HUMAN	853			4.95203548555563e-07						1.1830145123846996e-06		2.618385987271538e-06														1.0696776604198962e-06		4.915712306341846e-06	2.553358513650433e-06					4.879952580055713e-07	1.3806572606965903e-06		
Q5JQC9	AKAP4_HUMAN	854			1.4132105283301948e-07																						3.14242679548895e-07								1.4622715049604883e-06		1.1162261094499376e-05	
P24588	AKAP5_HUMAN	427							1.315709744746692e-05							1.2831115219824242e-06											1.9357349060211933e-05	2.8766065390238348e-05							4.874238349868294e-07	3.3096973584286415e-05		
Q13023	AKAP6_HUMAN	2319			4.163455942023239e-07			3.1457103262469785e-06					3.852493742376235e-06		8.907904560732274e-07	1.8900857952099877e-06								4.934594919671286e-07	6.371916945133861e-07		1.157236948403434e-06								5.205493185547141e-06	4.062787902972632e-06		
O43823	AKAP8_HUMAN	692	0.00010368232558838508		0.0001287980061845027	0.0009566634754787197		3.162529875679223e-05	8.118613598364702e-06		2.0415548131355612e-05		0.0007036117743888606		9.851086883224835e-05	5.858924547919168e-05	1.0300782199080809e-05	0.0003623406330724326	0.00035503754446855054		0.00011173840510035623		1.2181888503437164e-05	1.488293794341899e-05	4.2706576288339375e-06		7.027083901482348e-05	2.6625238269433033e-05	1.817819045076414e-05		4.1854553391989225e-05		0.0003307145405491925	1.0893446780408577e-05	5.564168474679854e-05	0.0006313973102483022	0.00020663087372909972	5.4123202843873774e-05
Q99996	AKAP9_HUMAN	3907	2.0759310512749965e-05		3.578634643199982e-05			2.2405637818991785e-05				1.916551185161173e-06	1.1433239043473877e-06			5.60930248156125e-07	2.7366808094819246e-06	4.861897411912638e-07	2.466021076019783e-06		3.00439896802781e-05	4.031297313300561e-06		3.07537545422411e-06			5.060917363016341e-05							9.647127171797714e-07	1.2039256443281038e-05	2.532041311580038e-05	2.43986971453864e-06	
Q96JD6	AKCL2_HUMAN	320			3.7715055974812076e-07			2.2796569520521072e-05			4.099514977448104e-05				6.455447086355669e-06						8.733769916729652e-06			8.940098139623212e-06			8.386351510461135e-06							8.24497753192174e-05	1.560974831545321e-05			
Q495B1	AKD1A_HUMAN	522			5.664483502730396e-06								4.278703538587398e-06			3.1487851717614664e-06		1.0916915625484299e-05						4.3844159458688555e-06			6.169270076661065e-07							3.610280254809739e-06	3.9871643206777046e-07			
Q9P2G1	AKIB1_HUMAN	1089	7.161353585974616e-05		3.7680423232870096e-06		6.071271622742699e-06				3.7065615392622543e-06		4.1018976072408114e-06		2.6556843844695496e-05	5.1820503074663906e-05		3.4886011365183984e-06	1.3270997719021065e-05		6.84372543214812e-06		0.00011998433065919837	5.254052166537058e-07			2.0355192206107324e-05								1.0893855573686356e-05	0.0001059822433890457	8.753508700369576e-06	
Q9NWT8	AKIP_HUMAN	199			2.729129678579366e-06																1.8725670843239453e-05						1.2406743139094262e-05								3.1376378523524046e-06			
Q9NQ31	AKIP1_HUMAN	210			4.8849977262613734e-06																8.872401185249171e-06						9.456609703224747e-06											
Q9H9L7	AKIR1_HUMAN	192			6.2858426624686786e-06				2.9260836510772785e-05							2.8535865619088286e-06					9.704188796366279e-06						1.2299982215342997e-05								1.084010299684251e-05			
Q53H80	AKIR2_HUMAN	203			6.0344089559699314e-05	0.0009317538705577396			0.00023062728284352935				3.30071415833885e-05			0.00014844272952589769		0.00029007804376286853	0.00026103987138941437		2.753503816111811e-05		2.076321882851852e-05	8.455659324175649e-06			3.542923672596783e-05								2.3581228982293853e-05	5.2213329016589774e-05	9.391695541578785e-05	
Q7Z591	AKNA_HUMAN	1439	2.1678148867620173e-06		1.4677158683735065e-06				2.4726321888186038e-05				1.5521078854361515e-06		4.306622100695929e-06			1.3200440019696093e-06						7.95227631599563e-07			2.7600945624422474e-06				2.87534507567324e-06				9.835190043556345e-06	2.455248040390948e-06	6.6244412610858e-06	
Q5T1N1	AKND1_HUMAN	836			4.330915518638707e-07								2.6716306784002655e-06		2.470984530662457e-06						1.1143566081951708e-06			1.368818853913602e-06			7.062190745651482e-07			2.605280875770119e-06					2.4895930327676575e-06	1.4087328270026215e-06		
Q12802	AKP13_HUMAN	2813	4.657603843801024e-05		4.9167669132894e-05	0.00013447994008049854	7.756249139939722e-05	5.1865639861832505e-06	1.997184717407883e-05		2.331753986461773e-05		1.9849655591384835e-05		4.4795708185447094e-05	0.00011023994271445298	1.2669998723362815e-06	0.00015733863963326856	0.00011987772912915934		5.596898650275383e-05			8.66487151363979e-05	5.252924065327204e-07		4.873087353337843e-05	7.204810298859733e-05		7.742676189633202e-07	4.4126785253044355e-06				4.757468025517913e-05	0.00010508455794060508	6.777512246500154e-05	
Q9ULX6	AKP8L_HUMAN	646	1.4486775334600044e-05		0.00010882486739481377			3.387725501501583e-05	8.696719210632159e-06		7.810459590279789e-06		6.914808814683041e-06		6.0757149048053354e-05		2.758568607493777e-05				9.806338152117503e-05		4.567265318161736e-05	1.6828420027526048e-05			6.206419396472538e-05				3.202493470506031e-05			2.917285283298272e-06	3.447354117138274e-05	5.651504635386987e-05	0.00010329411272897411	5.7977177040186775e-05
P31749	AKT1_HUMAN	480	0.00020796570813670285		4.2240862691789515e-05			6.079085205472285e-05	3.121155894482431e-05						6.025083947265291e-05	6.277890436199423e-05	7.425147168504083e-06	0.00012663622125561787	0.00016057907240015488		6.210680829674418e-05			3.456837947320976e-05	2.1549026618824576e-05		9.124350443381715e-05	0.0001535388740203972	8.735630411061656e-06	1.3612592575898874e-05					6.287259738168655e-05	0.00013985195140068523	7.94380914558539e-05	7.802761743325137e-05
P31751	AKT2_HUMAN	481	3.891250256196104e-05	4.749403938103556e-05	5.093492798594163e-05			0.00013649505243056275	0.00019856002156166814						3.4357473058358656e-05	1.1390615798056032e-06		0.00010267801723428475	0.00011016859437016864		5.810408260610164e-05			1.1895348876005939e-05			7.465073311266195e-05		1.743493803455133e-05	1.8112389290177295e-05					0.00013673403929821804	0.00024729265068772004		
Q9Y243	AKT3_HUMAN	479			9.574427571058764e-06			3.045888203159391e-05	7.819179693901703e-06				4.662804273784179e-06		4.31261600758625e-06	4.575270312204552e-06	7.440648519586554e-06				1.9448896126329077e-05			2.3890032606926327e-06			5.479316427377697e-05			1.8188015132725005e-05					5.648621519857809e-06	0.00017456523106381547		7.819051433812245e-05
Q9H8T0	AKTIP_HUMAN	292	0.00020298022883205585		2.851878205218666e-05										6.367016304350797e-05	0.000153859132981824		4.553699736931464e-05	4.9493549712376505e-05		3.1904182344217905e-06			2.351368277818708e-05	5.06043677937172e-06		3.253444859948758e-05								7.19901634639623e-05		6.529158201851004e-05	
Q96B36	AKTS1_HUMAN	256	0.0002193388328004288		6.411559515718053e-05	0.0015392743792579848	0.00018078634211002968		0.00013898897342617074		0.00014584812900536525		0.001640214259620363		0.0002501485745962822	0.0008903190073155546		0.0012465753029849882	0.0011102537427666959		0.00016375818593868097			0.00046041505419059547			7.778341025952703e-05	0.0001199522453284353							0.00022601614748416632	0.001076491994334222	0.0019735400846063703	
Q8N8R7	AL14E_HUMAN	260			3.342134190998731e-05										7.945165644745439e-06				1.852835450771018e-05		7.524478697490161e-05						4.128665358996251e-05									9.059235718263013e-06		
P00352	AL1A1_HUMAN	501	0.0011643589048372285		4.095207674710134e-06							2.9892077766166473e-05			8.246479311911433e-06	3.280770178961049e-06		1.516601452163088e-05			5.5784558350369036e-06		8.413040762852812e-05	7.765929561604835e-05	0.00021825532520691442		0.00044341536321658936	1.2258592736159455e-05						7.523218734573588e-06	0.00013252188190630937			7.475699873844442e-05
O94788	AL1A2_HUMAN	518	6.0221730155415884e-05		2.4463820091769992e-06				7.2304769756349745e-06		3.8961829307496095e-06		4.311743720352552e-06		1.1963762939964174e-05	3.1731001151727518e-06	6.880445252667877e-06				1.2589217897988689e-05		1.6273874216946946e-05	3.424161140735995e-05	1.4263007138769714e-05		4.8595507130888307e-05								6.348366110274408e-05			
P47895	AL1A3_HUMAN	512	1.82782360667024e-05		2.7107696481896176e-06				1.0972813691539795e-05						8.069308857944586e-06	4.2803798428632435e-06	0.00026452086787795794		7.52714401875726e-05		3.639070798637355e-05		1.6464583680426793e-05	0.0006213368207038133	0.00010389709262647563		9.728167752134917e-05								0.00018943079986982284	1.1500982845451089e-05		0.0001463017826873463
O75891	AL1L1_HUMAN	902	0.00047034373015396216		1.2042057783532013e-06										2.2901807845164236e-06							1.7461506211824046e-05			1.6381901769141268e-06		3.653548436309099e-05			3.3805107949017156e-05					5.999311991157184e-06	1.3056548152707223e-06		
Q3SY69	AL1L2_HUMAN	923	1.689862200460749e-05		1.6932956875365246e-05							0.00017036541179731176									1.8167755406414878e-05						4.2624108565412e-05			2.123741420291915e-05	4.482796927295549e-06				3.6304362279349474e-05			
Q60I27	AL2CL_HUMAN	953	2.2913325660392234e-05																		1.9550936504746334e-06						4.055016554061376e-06											
P30838	AL3A1_HUMAN	453	6.886281726380889e-06		8.911743027690694e-05										4.5601392221497007e-05	1.33041386727405e-05					8.226067324072079e-06		0.00037217955162819065	0.00013009520295010203	0.00014026234923132742		9.182406951851487e-05				9.133822436851638e-06				1.148620185095895e-05			0.00016535654025589692
P51648	AL3A2_HUMAN	485	0.00026370909382282943		0.00015788999928094521			3.0082071119862855e-05	1.5444895147954296e-05		2.9128988261645532e-05				0.00014907424199419277	1.807467611996685e-05					7.875399402576842e-05	3.247480124343359e-05	0.0005301256469145253	2.713365868355746e-05	5.484052724201601e-05		0.00011553452835525178				2.5593535446765723e-05			7.77140739385849e-06	7.252364165805066e-05	0.00021854238743026236		
P43353	AL3B1_HUMAN	468	6.665567568484067e-06		3.404025564906115e-05		5.650952818091282e-05				2.1562208954362155e-06				1.3241942741242397e-05						2.1896631130262376e-05		0.00010807521595357074	1.58935078037746e-05	3.157366537556715e-06		2.8900657512973756e-05							2.013425526720816e-05	1.645472044648914e-05			
P30038	AL4A1_HUMAN	563	0.0013131760078614186		1.768521274840211e-05			3.887159278809987e-05	3.3262762641020574e-06			1.3300116306260573e-05			7.338341270457599e-06		1.2660996948070907e-05				6.618842802494941e-06	0.0003636831649020405		4.065124553718548e-06			7.969864142375002e-05			8.89775145280779e-05				2.6778917129814337e-05	3.3271221986756404e-05	4.183661255325725e-05		0.00013304886809222257
P49419	AL7A1_HUMAN	539	0.0005729667469072426		0.0001828235589072152						0.00022091863215133498	4.167698783167738e-05			0.00038708729096663305	2.0329818919721528e-06	2.644950382843755e-05				0.00012790084825489064	0.0002629916649862479		0.00010403023289743375			0.0001799378069539535		3.889705563366971e-05		0.00012282364568144837	0.00014313625765431534		2.0978474504757146e-05	0.00018496151992831387			
P49189	AL9A1_HUMAN	494	0.0006946223045051816		0.00018433042742021513	0.00038288671199032627	4.015150686538542e-05	0.00014767008596288953	0.00012888983855757405		0.0001899744094189592	6.0631299436637265e-05			0.0003219882919186309	1.3309035300886521e-05	0.00010822076844783278				0.00020744176860248566	0.00012753262026773515	4.2661269455356875e-05	7.76014996411019e-05	5.9823787027390385e-06		0.00014787140930510258		0.00017824930069534716	0.0001410859797340126	0.0001005090258435739	0.00015617498557829145		5.340876134038375e-05	0.00014577524742636467	4.768018799085796e-06		0.00015163261687433464
P24298	ALAT1_HUMAN	496	4.402499869829395e-05		1.2166147088649055e-07											0.00012150755682966625					1.8782300896192798e-06						2.0884720535729018e-05								4.196168902003551e-06			
Q8TD30	ALAT2_HUMAN	523	1.1929199319504944e-05		4.107551794121024e-05																5.343798037004759e-06			3.2820245560375848e-06			5.73671341564546e-05								4.019336086324473e-05			
P02768	ALBU_HUMAN	609	0.005537215036841768		5.9452304984925435e-06		8.685208272140294e-05	0.0014134621758536546	0.0001845018262748235		0.00018226970722012538	0.04996895190877831	1.4669840703728223e-05	0.14795203064284881	0.0003086742514855125	0.0006243591169149879	0.0005676762761339082	0.00010605003750470461	0.00018984717919230134		1.9886416449696416e-05		0.001654136433338642	0.00037862563418253185	2.426350639698756e-06	0.049431688862460944	0.0009427526001434773	0.005849099962681797	0.0008606532424691287	9.656223305071122e-05	6.794124078643337e-06	0.00038005144273732007	0.00037578729402305616	0.0016834221073855698	0.0004559037603243479	0.0006439643912046071		0.002275485198053439
P05091	ALDH2_HUMAN	517	0.0014119141887037273		2.3343941802591613e-06							5.793396890077139e-05	4.320083650179153e-06		1.9978172801100717e-05	6.358475279146946e-06					5.4058150354999786e-06	0.001035801687629052	0.00011413746210957375	4.8695002632841326e-05	4.001366644888123e-05		0.00024417422053514385		0.00034874934561762586					8.019431034088016e-05	0.0002568412488783791			0.0005071040514037226
P04075	ALDOA_HUMAN	364	0.0016368729500320157		0.0008778075665346371	0.0007361452855528297	0.0015802485916305263	0.0023648309480628453	0.0018675487742260256		0.0020764407223050753	0.0011108520218212471	0.00011658291674645554		0.0014358049343718544	0.0015744271879155876	0.004670499164012898	0.0003078930104703896	0.0012043430430011615		0.0013948438401809994	0.005711639493419281	0.0007410871951101995	0.0020214446079218377	0.0028172730562256057		0.001319550939202052	0.0005905341308476815	0.003640165991070967	0.0042184078092345955	0.002489393193661375	0.0036031800244134384		0.002122725769599946	0.0017994094486714748	0.001106520934159268	0.00010475352719453261	0.00030868068435132407
P05062	ALDOB_HUMAN	364	0.0029566553285918606		3.6969043878607004e-05			0.0001002047011891036			9.14853722777937e-05				6.810141981210376e-05	0.00011439432722904844	6.853982001696078e-05	1.0437051202386088e-05			2.3034118461704574e-05		4.6317949694387466e-05	6.287541548745996e-05	8.118942525145837e-05		0.0001470099772471165			2.393422870487714e-05				1.5532139777560582e-05	3.373535350226152e-05	0.0001326530944459941		
P09972	ALDOC_HUMAN	364	0.00042850077225968996		0.0003975415570443927		0.0005267495305435087	0.0003006141035673108	0.0005659238709775835		0.00037148605712801085	0.00041142667474861			0.0004540094654140251	0.0002543768592330156	0.00043082172582089624	2.6092628005965217e-05			0.0005297847246192052	0.0006490499424340093	0.00010421538681237178	0.000652332435682397	0.0007388237697882712		0.00035594993487917683		5.7597563149857073e-05	0.0009274513623139891	0.00017050638312749144	0.0006358552984259009		0.00020709519703414106	0.0003688017459145539	0.00016824294905345592	2.6188381798633152e-05	0.00010289356145044136
P15121	ALDR_HUMAN	316	0.00026653832846634383	7.229314222239905e-05	0.0004632745609868055			0.00034627700537500364	0.0002489023055093584		0.00027463157784657214	0.0004502257725571815			0.0006079560293985592	8.495741257733626e-05	0.0017369205022019678				0.00047169727820312046		0.0004668438916981774	0.0002172783345326148	0.0009258677621397323		0.0003537978773932262		9.288518411761761e-05	0.0005720735107846109		0.00024414697112555686		6.560199121239722e-05	0.0002904598737179269			0.0003555688895692467
P84996	ALEX_HUMAN	626			9.639630920079762e-08											6.126550062628539e-06											1.028868683711526e-06	9.810790672229852e-06							1.3299040098362695e-06			
Q9BT22	ALG1_HUMAN	464	2.0169088073602647e-05		2.106841057903295e-05																3.814750078571572e-05			9.864935878204924e-06			3.412377511153152e-05			6.102196671954667e-05	8.917287853219379e-06				1.1213899651906043e-05			
Q9NP73	ALG13_HUMAN	1137			4.88272316578042e-06			6.41592106118447e-06	8.235239827130425e-06						3.633672942187888e-06	4.818721371033378e-07		6.6826501981856395e-06			4.096755164692889e-06			1.5096735644746321e-06			1.4350470975156715e-05								1.8305187118678645e-06	8.28637216094418e-06		6.588083793836527e-05
Q9H553	ALG2_HUMAN	416			1.668165937347457e-05												5.1404865012720575e-05				3.1351994572875675e-05			2.0630995706822797e-05	1.0656112064253913e-05		3.431953079665634e-05								3.602249611258434e-05	5.662022323914383e-06		9.00318662691362e-05
Q92685	ALG3_HUMAN	438	5.6976906338822696e-05		3.4305201599007146e-05	0.0002878935094721783	4.5285032857306845e-05	1.6655027960198043e-05	4.2755560198389455e-06		0.00011980317742314094		0.0003008573323776591		6.602831723030455e-05	0.0001338449368215867		7.372656716936656e-05	7.698996621925233e-05		3.19041823442179e-05		9.623135667098765e-06	2.6126314197985643e-05			2.0831850327355513e-06				9.446624575099981e-06				1.0929199733802858e-05	0.00018283936929097035	6.529158201851004e-05	0.00017101943547013997
Q9Y673	ALG5_HUMAN	324			0.000124226875729381			2.2515130390638093e-05							1.2751500417492678e-05						7.188287997308355e-05						7.106656391087066e-05			8.73894832033014e-05		0.00023811865085085176			6.038338854537457e-05			
Q9H6U8	ALG9_HUMAN	611	5.105541116285668e-06		7.012160979932326e-06			1.193928354593575e-05									1.7499528514968707e-05				1.2197736490358925e-05						1.4582094672199525e-05								1.0219147833357258e-05			
Q9UM73	ALK_HUMAN	1620		1.4101625273011174e-05	2.6074606599870073e-07				1.1559836646231224e-06							3.3820285178178713e-07									9.121281108497175e-07		4.075145622861115e-06								1.284752947773927e-07			
Q13686	ALKB1_HUMAN	389	8.019243244345868e-06		1.1013959791101931e-05				4.814122202286525e-06							1.4084540356979308e-06					2.3948640731392363e-05				3.7985797932558927e-06		3.256232730437146e-05								2.1401540106876727e-06			
Q6NS38	ALKB2_HUMAN	261			2.77444089929652e-05			2.7949817036654183e-05					1.7114814154349592e-05								8.209520636925955e-05						4.832594893384501e-05	2.3530861918834817e-05							8.77176150549095e-06			
